CityName,Lat,Lon,Population
Northfield,42.1026,-87.7791,5470
Cobleskill,42.6787,-74.486,5465
Sparta,35.9347,-85.4726,5464
Bellows Falls,43.1344,-72.455,5464
Warren,33.6113,-92.0678,5463
Volo,42.3299,-88.1598,5462
Salamanca,42.1631,-78.7233,5459
South Pittsburg,35.0109,-85.7183,5457
Westernport,39.488,-79.0429,5456
Englewood Cliffs,40.8822,-73.9466,5453
Winston,43.12,-123.4242,5452
Canal Fulton,40.8896,-81.5886,5451
Muldrow,35.404,-94.5969,5449
Dayton,39.1127,-84.4639,5449
Titusville,41.6273,-79.6699,5447
Lisbon,40.7752,-80.7628,5439
Colby,39.3842,-101.0461,5436
Rockwood,35.8692,-84.6731,5434
Brent,32.9421,-87.1753,5432
Oneonta,33.9392,-86.4929,5432
Trenton,40.0818,-93.603,5431
Slinger,43.3317,-88.2799,5427
Wake Village,33.424,-94.1188,5425
Jim Thorpe,40.8712,-75.7433,5421
Grayson,38.3317,-82.9371,5420
Smiths Station,32.5284,-85.096,5418
Monticello,40.0339,-88.5729,5417
Mocksville,35.9003,-80.5621,5416
Orwigsburg,40.6541,-76.104,5416
Tea,43.4515,-96.8346,5415
Stokesdale,36.2316,-79.9834,5413
Pinckneyville,38.0851,-89.3717,5413
Williams,39.1489,-122.1373,5410
Aubrey,33.29,-96.9646,5407
Glencoe,44.7698,-94.1513,5407
Indian Wells,33.7036,-116.3396,5404
Manteo,35.9013,-75.6611,5403
La Habra Heights,33.9603,-117.9509,5403
Jonesboro,32.2347,-92.7098,5402
Kenai,60.5619,-151.1985,5399
Terrell Hills,29.4771,-98.4471,5397
Jonesborough,36.2959,-82.4766,5397
Northwood,41.6089,-83.4837,5396
Wayne,42.2379,-97.01,5394
Saint Paul Park,44.836,-92.9949,5392
La Grange,29.9129,-96.8767,5388
Eaton Rapids,42.5092,-84.653,5388
Hightstown,40.2686,-74.5253,5384
Fairport,43.099,-77.4427,5384
Tonganoxie,39.1083,-95.0829,5384
Goshen,41.4016,-74.327,5383
Paola,38.5784,-94.8619,5378
Iola,37.9273,-95.4006,5377
Caldwell,39.7467,-81.5127,5374
Byron,44.0379,-92.6411,5371
Denver City,32.968,-102.8318,5369
Coal City,41.278,-88.2791,5369
Center,31.7929,-94.1795,5367
Media,39.9198,-75.3888,5362
Cameron,30.8607,-96.9763,5361
Connell,46.6626,-118.8404,5360
Mount Carmel,36.5612,-82.6615,5355
Anamosa,42.1091,-91.2758,5355
Uhrichsville,40.4005,-81.3516,5351
Caruthersville,36.1814,-89.6664,5349
New Castle,39.6685,-75.5693,5348
Manchester,39.6585,-76.8881,5348
Kaser,41.1213,-74.0685,5343
Leadville,39.2467,-106.2935,5343
Ridgeland,32.4681,-80.9178,5341
Willow Park,32.7548,-97.6499,5340
Ballston Spa,43.0068,-73.8524,5340
Mena,34.581,-94.2374,5339
Carlisle,39.5807,-84.3201,5336
Saint Clair,42.8262,-82.493,5335
Rothschild,44.8761,-89.6173,5325
Highwood,42.206,-87.8128,5325
Chadron,42.826,-103.0024,5324
Manitou Springs,38.8576,-104.9127,5322
Blaine,48.9839,-122.7414,5311
Salem,39.5681,-75.4724,5310
Ravena,42.4755,-73.8113,5310
Fox Chapel,40.5247,-79.8898,5309
Edgewater,39.7508,-105.0627,5308
Palmerton,40.8023,-75.616,5306
Lehighton,40.8306,-75.7165,5304
Centerville,40.7294,-92.8718,5300
Lafayette,36.5242,-86.0307,5298
Sunbury,40.2484,-82.8803,5293
Williamsville,42.9623,-78.7418,5292
Shillington,40.303,-75.967,5288
Elmsford,41.0541,-73.8143,5287
Holdrege,40.4395,-99.3773,5286
Sunset,41.1392,-112.0285,5286
Fruitland,38.3214,-75.6246,5285
Carmi,38.0857,-88.1727,5281
Batesburg-Leesville,33.9123,-81.5313,5281
Red Oak,41.0141,-95.2248,5277
Frankenmuth,43.3321,-83.7396,5277
Kings Point,40.8162,-73.7408,5273
Calistoga,38.5818,-122.5825,5273
Jackson,33.2913,-83.968,5271
Hampshire,42.1112,-88.512,5270
Savannah,39.939,-94.8279,5269
Zebulon,35.8312,-78.3184,5268
Mount Olive,35.1997,-78.0663,5264
Big Bear Lake,34.243,-116.8956,5262
Giddings,30.1833,-96.9289,5261
Gilmer,32.7317,-94.946,5261
Union City,40.1995,-84.8206,5257
Eaton,40.5272,-104.7125,5256
Wadesboro,34.9645,-80.0746,5255
Cottleville,38.7511,-90.6587,5253
Algona,43.0743,-94.2302,5251
Grambling,32.5275,-92.7124,5239
Spring Valley,41.3358,-89.2034,5239
West Wendover,40.7407,-114.0783,5236
Fruitland,44.0196,-116.9222,5234
Nolanville,31.0755,-97.6117,5231
Dumfries,38.567,-77.3233,5230
Waynesville,37.8207,-92.2199,5230
Addis,30.3652,-91.2659,5227
Bangor,40.8678,-75.2085,5227
Collinsville,36.3723,-95.8601,5226
Dandridge,36.0283,-83.4309,5216
Sidney,42.3067,-75.3984,5212
Rio Hondo,26.2346,-97.5817,5211
Turtle Creek,40.4085,-79.8214,5211
North Oaks,45.1002,-93.0881,5207
Belle Fourche,44.664,-103.8564,5202
Springfield,42.3246,-85.2371,5197
Creve Coeur,40.6422,-89.5987,5194
Pontotoc,34.2532,-89.0091,5193
Grosse Pointe,42.3915,-82.9118,5188
Mullins,34.2043,-79.2535,5185
Bulverde,29.7736,-98.4359,5184
Clarinda,40.738,-95.034,5184
Sawmills,35.8162,-81.4779,5180
Hollywood,32.7523,-80.2107,5179
Central,34.7234,-82.7789,5179
Richmond,39.2758,-93.9734,5176
Polson,47.6896,-114.1429,5174
Ranson,39.325,-77.8666,5173
Forsyth,33.0347,-83.938,5173
Byron,32.6475,-83.754,5170
Orange,38.2486,-78.1127,5169
Worland,44.0026,-107.9543,5167
Birdsboro,40.2618,-75.81,5167
Bisbee,31.4126,-109.9179,5160
Williamston,35.847,-77.0659,5158
Glendale,39.7036,-104.9352,5158
South Bay,26.6783,-80.7268,5156
Schuylkill Haven,40.6284,-76.1729,5155
Ottawa,41.0204,-84.035,5153
Glencoe,33.9447,-85.9319,5152
Winona Lake,41.2166,-85.8106,5149
Lake City,44.4453,-92.2796,5149
Ayden,35.4693,-77.4167,5143
Stewartstown,39.7528,-76.5925,5142
Humboldt,42.7232,-94.2245,5139
Scott City,37.2243,-89.536,5136
Buellton,34.6152,-120.1943,5135
Morris,45.5856,-95.9047,5134
Brady,31.1321,-99.3703,5133
Colona,41.4676,-90.3445,5133
Mechanicville,42.9037,-73.6895,5130
Collegeville,40.1873,-75.4581,5130
Berkeley,41.8891,-87.9114,5130
McKenzie,36.1371,-88.5076,5127
Winterset,41.3456,-94.0136,5127
Mattawa,46.7364,-119.9019,5122
Daleville,31.2915,-85.7115,5122
Walkertown,36.1574,-80.1645,5120
Monee,41.4172,-87.7504,5119
South Pasadena,27.7524,-82.7395,5118
Peculiar,38.7306,-94.4736,5118
Ward,35.013,-91.9571,5117
Chisago City,45.3473,-92.9117,5109
Travelers Rest,34.9684,-82.4417,5108
Sea Cliff,40.8441,-73.6442,5100
Odessa,38.9988,-93.9665,5100
Kenneth City,27.8156,-82.7162,5093
Poplar Grove,42.3516,-88.8353,5093
Midway,40.5183,-111.4753,5093
Midfield,33.4552,-86.9226,5092
Angier,35.5105,-78.7387,5091
Montevideo,44.9505,-95.7154,5090
Gillespie,39.1258,-89.8173,5089
Abbeville,34.1787,-82.3774,5088
Winnsboro,32.165,-91.721,5078
Dwight,41.0985,-88.4237,5073
Springfield,32.3641,-81.3078,5072
Owego,42.1047,-76.263,5071
North Fond du Lac,43.8107,-88.4861,5070
Wildwood,38.9877,-74.8188,5070
Post,33.1911,-101.3814,5070
Portland,42.8696,-84.899,5070
Crystal Springs,31.9903,-90.354,5069
Flagler Beach,29.4711,-81.13,5068
Colville,48.5454,-117.8986,5064
Munroe Falls,41.1385,-81.4344,5063
Gretna,41.1319,-96.2447,5062
Milan,41.4416,-90.5595,5061
Lone Grove,34.1809,-97.2559,5060
White Hall,34.2737,-92.1005,5054
Saint Clairsville,40.0792,-80.8997,5049
Concordia,39.5669,-97.6466,5047
Shepherdstown,39.4318,-77.8048,5045
Olyphant,41.4506,-75.5753,5042
Krum,33.2652,-97.2257,5038
Rainsville,34.4939,-85.8435,5038
Saint Joseph,40.1141,-88.0354,5037
Attica,40.2877,-87.2449,5036
Bristol,42.5378,-88.0149,5034
Port Allen,30.4456,-91.2098,5034
Demarest,40.955,-73.9567,5032
Muleshoe,34.2292,-102.7284,5030
Carrollton,38.68,-85.1655,5029
La Crescent,43.83,-91.3042,5028
Manchester,37.1464,-83.7635,5028
West Salem,43.8989,-91.0882,5026
Cleveland,34.5971,-83.7622,5025
Bridgeville,40.3578,-80.1061,5023
McGregor,31.4187,-97.4283,5022
Brookshire,29.7826,-95.9545,5022
Thatcher,32.832,-109.7595,5021
De Soto,38.9687,-94.9548,5019
Columbia,37.1036,-85.3074,5019
Basehor,39.1342,-94.9324,5017
Alexandria,40.2583,-85.676,5015
Centreville,38.5798,-90.1039,5012
Bowie,33.5566,-97.8439,5011
Clifton,33.0249,-109.2883,5010
Sugarcreek,41.438,-79.8183,5009
Greenfield,39.3535,-83.3884,5007
Northvale,41.0099,-73.9505,4985
Poolesville,39.1423,-77.4102,4984
Crestwood,38.3355,-85.4839,4982
South Barrington,42.0881,-88.1579,4981
Kingsford,45.8061,-88.0994,4981
Bolivar,35.2645,-89.0118,4980
Dellwood,38.7563,-90.2766,4980
Mendham,40.7687,-74.6003,4978
Circle Pines,45.1409,-93.1506,4978
Perry,41.4648,-112.0401,4974
Montrose,45.0668,-93.9206,4974
Amelia,39.0229,-84.2185,4970
West Columbia,29.1422,-95.649,4968
Obetz,39.867,-82.9452,4967
Palmyra,43.0609,-77.2298,4964
Belleview,29.0612,-82.0565,4963
Swoyersville,41.2975,-75.8799,4963
Osceola,41.0302,-93.783,4963
Lake Worth,32.813,-97.4306,4960
Clementon,39.8046,-74.9851,4959
Shenandoah,40.7583,-95.372,4959
Livingston,30.71,-94.9381,4954
Diboll,31.1881,-94.783,4953
Windsor Heights,41.6043,-93.7127,4953
Vandergrift,40.5994,-79.5748,4952
Valparaiso,30.4926,-86.5079,4946
DeMotte,41.1987,-87.1974,4942
Pittsburg,32.9997,-94.9668,4940
Wellington,41.161,-82.2268,4938
Waterloo,42.9048,-76.8592,4936
Barling,35.3285,-94.2793,4935
Raeford,34.9808,-79.2287,4934
Boiling Spring Lakes,34.0322,-78.068,4934
Semmes,30.7883,-88.2343,4934
Macon,39.7424,-92.4712,4932
Forest Hills,36.0651,-86.8403,4929
Davison,43.0318,-83.5187,4929
Utica,42.629,-83.0218,4924
Prospect,38.3471,-85.6103,4923
Wolfforth,33.5149,-102.0066,4922
Winnfield,31.924,-92.6425,4922
Erwin,35.3226,-78.6734,4919
Princeton,45.569,-93.592,4919
Oak Park Heights,45.0324,-92.8099,4918
Fairfield,38.3797,-88.3718,4917
New Lexington,39.716,-82.208,4911
Hugo,34.0121,-95.5115,4910
Vinton,42.1639,-92.026,4907
Childersburg,33.296,-86.3457,4905
Lake Barrington,42.2122,-88.1683,4905
Weston,39.039,-80.4616,4904
Arnold,40.5789,-79.7653,4903
Normandy,38.707,-90.3008,4900
Green Tree,40.417,-80.0544,4892
Stone Park,41.9033,-87.8806,4892
Chittenango,43.0462,-75.8749,4890
Hudson,31.3285,-94.8014,4889
Manheim,40.163,-76.3963,4887
Hoopeston,40.4608,-87.6635,4887
Penitas,26.2508,-98.4426,4886
Longview,35.7216,-81.3858,4886
Iowa Falls,42.519,-93.2662,4886
Salem,37.6398,-91.5346,4886
Desloge,37.8751,-90.5192,4886
Olympia Fields,41.517,-87.6924,4884
Berryville,36.3713,-93.5704,4883
Johnstown,40.15,-82.6881,4883
Mayville,43.4986,-88.5475,4878
Middlefield,41.4604,-81.0734,4878
Clifton Forge,37.8232,-79.825,4875
Manchester,42.4854,-91.4556,4874
Falfurrias,27.2243,-98.1452,4873
Pleasant Garden,35.9595,-79.7598,4869
Flower Hill,40.8075,-73.6755,4869
Farmville,35.5954,-77.5912,4868
Bishopville,34.2202,-80.2483,4868
Duryea,41.3537,-75.7758,4866
Caro,43.4895,-83.402,4865
Cashmere,47.5175,-120.4671,4864
Perry,36.2849,-97.3079,4863
Dansville,42.5625,-77.6969,4862
Cicero,40.1248,-86.0244,4862
Forest,32.3595,-89.4761,4862
Carver,44.7597,-93.6298,4861
Clarks Summit,41.4902,-75.7065,4857
Potosi,37.9337,-90.775,4857
Telford,40.3259,-75.3275,4852
Adairsville,34.3703,-84.9214,4849
Harrington Park,40.9899,-73.9803,4846
Hunters Creek Village,29.7715,-95.4987,4846
Primera,26.2237,-97.7529,4843
Richland Center,43.3402,-90.384,4841
Tucumcari,35.1701,-103.7042,4841
Island Park,40.6051,-73.6554,4840
Manning,33.6929,-80.2178,4839
Bells,35.7203,-89.0859,4838
Estacada,45.2987,-122.3338,4838
Harrah,35.4796,-97.1866,4836
Lake Butler,30.018,-82.3421,4833
Denton,38.877,-75.8264,4832
Penns Grove,39.7275,-75.4691,4831
DeQuincy,30.449,-93.4455,4828
Palos Park,41.6682,-87.8885,4826
Whiting,41.6731,-87.4843,4825
Shelbyville,39.4096,-88.8005,4823
Seat Pleasant,38.8952,-76.9016,4823
New Boston,33.4607,-94.4177,4822
Highlands,40.4036,-73.9899,4821
Buckley,47.1615,-122.02,4819
Medical Lake,47.5713,-117.6893,4818
Porter,41.6257,-87.0802,4818
Toronto,40.4583,-80.6074,4814
Margaret,33.6735,-86.468,4813
Dodgeville,42.966,-90.1297,4811
Buena Vista,38.8319,-106.1389,4807
Rockford,45.092,-93.7453,4802
Westmont,40.3194,-78.9524,4798
Sulphur,34.4977,-96.9899,4798
Midway,35.975,-80.2201,4792
Ahoskie,36.2842,-76.9898,4789
Crooksville,39.769,-82.0956,4782
Royersford,40.1862,-75.5382,4776
Sheldon,43.1796,-95.8441,4772
Berlin,43.9704,-88.9505,4769
Centreville,39.042,-76.0631,4767
Avon,42.9129,-77.7464,4764
Evansdale,42.4635,-92.2764,4763
Kaplan,30.006,-92.2839,4762
Winchester,40.172,-84.9766,4761
Philomath,44.5424,-123.3597,4760
Old Westbury,40.7866,-73.5974,4757
West Pittston,41.3295,-75.7998,4757
Jonesboro,33.5212,-84.3541,4755
Silverton,39.1883,-84.401,4753
Baxter Springs,37.0196,-94.735,4753
Dillon,45.2177,-112.6348,4753
Ligonier,41.4652,-85.5945,4752
New Haven,42.7306,-82.7953,4752
Wamego,39.2054,-96.3103,4752
Gladstone,45.8522,-87.0356,4751
West Milton,39.9586,-84.3262,4746
Goddard,37.6658,-97.5621,4746
Crystal City,38.2221,-90.3808,4740
Greenbrier,35.2289,-92.3836,4736
Union Springs,32.1395,-85.7141,4734
Madisonville,30.9538,-95.909,4733
Watseka,40.7748,-87.7292,4732
North Braddock,40.4023,-79.8533,4731
Sheridan,34.2995,-92.4226,4731
Tama,41.9636,-92.574,4730
Parker,34.0286,-114.2224,4730
Whitehouse,41.5214,-83.7958,4730
Little Falls,43.0452,-74.8566,4725
Brielle,40.1048,-74.0636,4724
Brisbane,37.6898,-122.4019,4721
Palmetto,33.5311,-84.6678,4718
Harlan,41.6496,-95.3268,4717
West Jefferson,39.9487,-83.2993,4715
Bluefield,37.2351,-81.2751,4714
Tuscola,39.7978,-88.2759,4714
Archbold,41.5161,-84.3035,4714
DeWitt,42.8364,-84.575,4712
Everson,48.9123,-122.351,4709
Fountain Hill,40.6029,-75.3961,4709
Neptune City,40.2005,-74.0334,4708
Bethel,60.7928,-161.7917,4708
Redwood Falls,44.5471,-95.1031,4708
Sergeant Bluff,42.3976,-96.3518,4706
Jasper,30.5085,-82.954,4705
Shelley,43.3794,-112.1261,4704
Edwardsville,41.2614,-75.9071,4703
Sherman,39.8877,-89.6065,4701
East Palestine,40.8392,-80.5467,4699
Nowthen,45.3421,-93.4495,4699
Dallas,35.3167,-81.1827,4698
Luray,38.6653,-78.4548,4693
Mountain Lake Park,39.4004,-79.3812,4692
Wayland,42.6725,-85.6408,4692
Flora,38.6689,-88.476,4690
Marseilles,41.3099,-88.685,4690
Daingerfield,33.0306,-94.725,4689
Winnsboro,34.3718,-81.0907,4688
Farrell,41.2113,-80.497,4687
McLoud,35.407,-97.1014,4685
Childress,34.4293,-100.2516,4684
Headland,31.3502,-85.3523,4683
Lexington,40.68,-82.5793,4683
Rusk,31.7978,-95.1491,4682
Chattahoochee,30.6977,-84.834,4681
Hazlehurst,31.8645,-90.3926,4676
Montebello,41.1317,-74.1134,4671
Durand,42.9127,-83.9891,4669
Opp,31.2848,-86.257,4668
Tulia,34.5374,-101.7742,4667
Huxley,41.896,-93.5915,4667
Granite Falls,35.7965,-81.4233,4659
Fox River Grove,42.1955,-88.2146,4658
South Bound Brook,40.5535,-74.5277,4657
Magnolia,30.2117,-95.7419,4652
Lemoyne,40.2442,-76.8991,4651
Wolverine Lake,42.555,-83.4883,4641
Blountstown,30.443,-85.0454,4638
Berlin,38.3306,-75.215,4638
Lincoln,46.7678,-100.6996,4637
Paxton,40.4565,-88.1018,4636
Mount Ephraim,39.8806,-75.0917,4635
Hummelstown,40.2656,-76.7128,4634
Danville,40.9615,-76.6121,4631
Breckenridge Hills,38.7157,-90.3684,4628
Altavista,37.1232,-79.2858,4624
Flemington,40.5087,-74.8599,4621
Meadows Place,29.6513,-95.5873,4621
Spring Lake Heights,40.1522,-74.043,4618
Westlake,30.2604,-93.2635,4618
Newport,34.771,-76.877,4617
Middletown,39.4408,-77.5353,4615
Portola Valley,37.3713,-122.2203,4611
Parker,33.0565,-96.6252,4610
Eldon,38.3511,-92.5767,4610
Donora,40.179,-79.8625,4608
Madill,34.0867,-96.7742,4608
Rock Hill,38.609,-90.3673,4603
Spruce Pine,35.914,-82.0699,4602
Woodville,30.774,-94.4236,4601
Benton,36.8512,-88.3594,4599
Hickory Creek,33.111,-97.0307,4596
Edinburgh,39.351,-85.9627,4592
Benton City,46.2624,-119.4814,4591
Bridgeport,40.1042,-75.3437,4591
Ardsley,41.0135,-73.8395,4589
Bremen,41.448,-86.1507,4589
Boiling Springs,35.2521,-81.6636,4587
Oak Hill,36.0735,-86.7856,4587
Avalon,40.501,-80.068,4586
Sullivan,39.5953,-88.6085,4586
Wayzata,44.9707,-93.514,4586
Berwick,29.7013,-91.2377,4585
West York,39.9534,-76.761,4583
Lake Providence,32.8133,-91.1826,4581
Ebensburg,40.4884,-78.7264,4580
Parker,30.129,-85.6008,4577
Williamstown,40.5809,-76.617,4576
Phoenix,42.2748,-122.8151,4576
Mead,40.2322,-104.9928,4575
Haskell,34.5095,-92.6406,4575
Hyde Park,41.8009,-111.8117,4575
Canastota,43.0835,-75.7558,4566
West Peoria,40.6972,-89.6394,4566
Chisholm,47.4877,-92.8787,4566
Edgefield,33.7871,-81.9292,4566
Landrum,35.1747,-82.185,4565
Castroville,29.3512,-98.8721,4563
Montgomery,41.5216,-74.2388,4562
Dardanelle,35.2263,-93.165,4560
Four Seasons,38.1974,-92.7177,4560
Hancock,47.1355,-88.5987,4560
Maize,37.7749,-97.4619,4557
Negaunee,46.497,-87.5968,4556
Rio Communities,34.6459,-106.7164,4555
Baldwin City,38.7782,-95.1879,4555
Harrington,38.9243,-75.5707,4553
Capitol Heights,38.8766,-76.9074,4553
Coldwater,40.4833,-84.6317,4550
South Hill,36.7254,-78.1287,4549
Ellisville,31.5969,-89.2091,4549
DeWitt,41.8225,-90.5438,4547
Newton Falls,41.1887,-80.9702,4547
Davenport,28.1585,-81.6117,4544
Point Pleasant Beach,40.0928,-74.0456,4544
San Diego,27.7609,-98.2389,4542
Hollister,36.6051,-93.234,4541
Vilonia,35.0807,-92.2088,4538
Saint James,33.9455,-78.1127,4537
Tazewell,37.1268,-81.5134,4536
Bartlett,30.7951,-97.4325,4536
Alachua,29.778,-82.4827,4533
Hawkinsville,32.2964,-83.4814,4529
Larned,38.1834,-99.1013,4529
Dumas,33.8848,-91.4861,4525
East Petersburg,40.1006,-76.3511,4524
Unalaska,53.8984,-166.568,4524
Nashville,31.205,-83.2487,4521
Palacios,28.7198,-96.235,4519
Creedmoor,36.1222,-78.6777,4518
Whiteville,35.318,-89.1498,4518
Madison,33.579,-83.4758,4517
Coopertown,36.4143,-86.9657,4516
Hazlehurst,31.8651,-82.5994,4516
Saltillo,34.379,-88.6939,4516
Millersburg,40.5422,-76.9554,4515
Daytona Beach Shores,29.1722,-80.9808,4514
Mount Vernon,37.105,-93.8191,4513
Glennville,31.9382,-81.9305,4509
Edenton,36.058,-76.6008,4507
Ludlow,39.0904,-84.5498,4507
South Lebanon,39.3686,-84.219,4506
North Kansas City,39.1396,-94.5643,4505
Manlius,43.0016,-75.9818,4503
Alvarado,32.4068,-97.215,4502
Bedford,40.0148,-78.5034,4499
Sandy Oaks,29.1821,-98.4081,4498
Edwardsville,39.0765,-94.8166,4498
Williamstown,38.6415,-84.5676,4498
Bushnell,28.6859,-82.1159,4497
Dundee,28.0116,-81.5995,4497
Luverne,43.6533,-96.2146,4496
Verdigris,36.2535,-95.6603,4495
Gibraltar,42.096,-83.2029,4495
Mountain Grove,37.1341,-92.266,4493
Elko New Market,44.5671,-93.3384,4484
West Hazleton,40.9698,-76.0129,4482
Church Point,30.4037,-92.2145,4481
Minerva,40.7307,-81.1023,4481
Harrisburg,43.4325,-96.7057,4481
Bonneauville,39.8105,-77.1363,4478
Preston,42.0989,-111.88,4477
Aurora,40.8642,-98.007,4475
Ottawa Hills,41.6683,-83.6433,4474
Goodland,39.349,-101.7141,4474
Scottsville,36.7493,-86.1966,4473
Dexter,42.3318,-83.8799,4469
Winfield,33.9311,-87.797,4468
Morgans Point Resort,31.1518,-97.4581,4465
Towanda,41.7706,-76.4472,4462
Castle Hills,29.5229,-98.5197,4460
Higginsville,39.0665,-93.7268,4458
Gray,33.0023,-83.5376,4456
Mount Holly Springs,40.1126,-77.1854,4452
Reedsport,43.6983,-124.1122,4451
Woodruff,34.7397,-82.0323,4446
Montoursville,41.2472,-76.9184,4444
Gunnison,39.157,-111.8135,4442
Albion,41.8904,-80.3641,4441
Jenkintown,40.0962,-75.1297,4440
Black Diamond,47.313,-122.0181,4436
Dryden,42.4912,-76.2996,4435
Montgomery,38.1741,-81.3241,4434
Berryville,39.1505,-77.9824,4433
Cave Springs,36.2702,-94.2224,4432
Temple,33.7342,-85.0289,4432
Valdese,35.7565,-81.5632,4431
Jessup,41.4622,-75.5478,4431
Aberdeen,33.8287,-88.5539,4430
Buena,39.5282,-74.9448,4429
Eldorado,37.8113,-88.4416,4429
Walworth,42.5305,-88.594,4427
Florence,32.1557,-90.1224,4427
Brookville,41.1615,-79.0827,4424
Crestline,40.7835,-82.7455,4424
Fremont,43.4633,-85.9533,4422
Surfside Beach,33.6092,-78.9772,4422
Saukville,43.3847,-87.9439,4419
Tarentum,40.6041,-79.7601,4417
Lebanon,38.6024,-89.8125,4417
Greendale,39.1316,-84.851,4417
Dilworth,46.8795,-96.6985,4415
Perryville,39.5736,-76.0668,4413
Wahoo,41.2153,-96.6165,4412
Cold Spring,45.457,-94.4298,4412
Hamburg,40.5559,-75.9824,4410
Garwood,40.6513,-74.3231,4408
Dilley,28.6675,-99.1765,4407
Hearne,30.877,-96.5956,4407
Madeira Beach,27.7986,-82.7889,4406
Medina,35.8149,-88.7905,4404
Hurstbourne,38.238,-85.5891,4403
Crystal River,28.8967,-82.5994,4402
Larksville,41.2639,-75.9326,4401
Coquille,43.1801,-124.1841,4400
Wonder Lake,42.3791,-88.3493,4396
Monroeville,31.5164,-87.328,4395
Pittsfield,39.6199,-90.7936,4394
Wallace,34.7378,-77.9909,4389
Saint James,43.9832,-94.6249,4383
Buhl,42.5985,-114.7596,4382
Louisville,33.1224,-89.0553,4378
Bayside,43.1827,-87.9017,4377
Plain City,40.1067,-83.2693,4377
Cramerton,35.2344,-81.0735,4376
Algood,36.1999,-85.4467,4376
Auburn,39.5765,-89.7441,4376
Fort Branch,38.2462,-87.5735,4372
Mauston,43.7995,-90.0775,4371
Cheboygan,45.6415,-84.4685,4371
Buffalo,44.3426,-106.7138,4367
Glassport,40.3262,-79.8861,4367
Watertown,44.96,-93.8435,4365
Ely,39.2649,-114.8709,4364
Del Mar,32.9633,-117.2627,4363
Saint Bernard,39.171,-84.4956,4363
Isle of Palms,32.8043,-79.7552,4363
Pinetop-Lakeside,34.1486,-109.9658,4361
Kingfisher,35.8439,-97.938,4360
Sainte Genevieve,37.9747,-90.0481,4358
East Troy,42.7848,-88.3973,4355
Narberth,40.0077,-75.2635,4353
Cherokee,42.7508,-95.5526,4353
Stanford,37.5349,-84.6606,4352
Sullivan,39.0973,-87.4074,4351
Whiteland,39.5507,-86.0742,4350
Adamsville,33.6063,-86.9745,4347
Beaver,40.6936,-80.3074,4346
Mountain Lakes,40.8907,-74.4407,4345
LaVerkin,37.2309,-113.2523,4345
Lexington,39.1798,-93.8694,4343
Carlisle,41.5116,-93.4949,4339
Hallsville,32.5027,-94.57,4338
Horse Cave,37.1746,-85.9144,4338
Nashville,33.9415,-93.8516,4337
Jourdanton,28.9138,-98.5411,4336
Cortland,41.9255,-88.6794,4336
Mifflinburg,40.9202,-77.0463,4332
Clarkdale,34.7501,-112.0549,4330
Tiptonville,36.387,-89.4678,4325
Laurel,38.5697,-75.5688,4320
Sellersville,40.36,-75.3083,4316
Walhalla,34.7705,-83.0615,4315
Cokato,45.0771,-94.1879,4314
Sauk Centre,45.7365,-94.9526,4313
Buchanan,41.8283,-86.3656,4313
Atlantic Highlands,40.4112,-74.0295,4311
Presidio,29.5603,-104.3653,4310
Harrogate,36.5752,-83.6462,4310
Slatington,40.7544,-75.6114,4310
American Falls,42.7828,-112.8542,4310
California,38.6304,-92.5667,4310
Waverly,39.1256,-82.9836,4309
Venus,32.4311,-97.1022,4306
Camanche,41.7928,-90.2766,4305
Magnolia,39.8562,-75.0365,4303
Chatsworth,34.7808,-84.7835,4300
Cornwall,40.2659,-76.4077,4299
Slaughterville,35.091,-97.2879,4299
Euharlee,34.1441,-84.9327,4298
Lyons,32.2052,-82.3215,4297
Mount Pleasant,40.151,-79.5435,4295
Mary Esther,30.4127,-86.6588,4291
Hamilton,42.8292,-75.5503,4290
Crittenden,38.7754,-84.6137,4288
Pendleton,40.0051,-85.7692,4287
La Joya,26.2518,-98.4699,4286
Clintonville,44.6222,-88.7513,4285
Cotulla,28.4364,-99.2367,4284
Middlebury,41.669,-85.7076,4283
Masontown,39.8488,-79.908,4278
Indian Rocks Beach,27.8963,-82.8443,4276
Malden,36.5873,-89.9825,4276
Forks,47.9526,-124.3904,4274
Hometown,41.7312,-87.7311,4274
Canton,35.5516,-82.8406,4272
Lamar,37.4944,-94.2785,4271
Hokes Bluff,33.9902,-85.8639,4269
Greenville,37.2121,-87.1763,4269
Grottoes,38.2692,-78.8252,4268
Argo,33.6962,-86.5066,4268
Mifflintown,40.5712,-77.3951,4264
Freeburg,38.4397,-89.9167,4262
Holmes Beach,27.5109,-82.7153,4261
Mayodan,36.4209,-79.9677,4259
Lafayette,45.2462,-123.1115,4259
Dimmitt,34.5325,-102.3111,4255
